path,type,git_state,likely_phase,keep_status,reason,recommended_destination
experiments/17D_closure_metric_robustness/requirements.txt,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/requirements.txt
experiments/17D_closure_metric_robustness/scripts,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/scripts
experiments/17D_closure_metric_robustness/scripts/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17D_closure_metric_robustness/scripts/run_closure_metric_robustness.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/scripts/run_closure_metric_robustness.py
experiments/17D_closure_metric_robustness/src,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/src
experiments/17D_closure_metric_robustness/src/closure_metric_robustness/__init__.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/src/closure_metric_robustness/__init__.py
experiments/17D_closure_metric_robustness/src/closure_metric_robustness/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17D_closure_metric_robustness/src/closure_metric_robustness/metrics.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/src/closure_metric_robustness/metrics.py
experiments/17D_closure_metric_robustness/tests,code,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/tests
experiments/17D_closure_metric_robustness/tests/__pycache__,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17D_closure_metric_robustness/tests/conftest.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/tests/conftest.py
experiments/17D_closure_metric_robustness/tests/test_metrics.py,code,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17D_closure_metric_robustness/tests/test_metrics.py
experiments/17E_latent_metric_geometry,experiment,untracked+ignored,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17E_latent_metric_geometry
experiments/17E_latent_metric_geometry/.pytest_cache,archive,ignored,experiments_13_18,delete_candidate,generated interpreter/test cache; not research evidence,no destination; remove from working tree after approval or keep ignored locally
experiments/17E_latent_metric_geometry/GPT_Codex_Spec_Experiment.md,experiment,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17E_latent_metric_geometry/GPT_Codex_Spec_Experiment.md
experiments/17E_latent_metric_geometry/README.md,memo,untracked,experiments_13_18,keep_reference,newer untracked research experiment sequence; executable/spec/result split should be normalized before committing,experiments/17E_latent_metric_geometry/README.md
experiments/17E_latent_metric_geometry/outputs_17E,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E
experiments/17E_latent_metric_geometry/outputs_17E/attack_labels.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/attack_labels.csv
experiments/17E_latent_metric_geometry/outputs_17E/control_leakage.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/control_leakage.csv
experiments/17E_latent_metric_geometry/outputs_17E/correlation_matrix.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/correlation_matrix.csv
experiments/17E_latent_metric_geometry/outputs_17E/factor_analysis_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/factor_analysis_summary.json
experiments/17E_latent_metric_geometry/outputs_17E/failure_examples.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/failure_examples.json
experiments/17E_latent_metric_geometry/outputs_17E/feature_matrix.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/feature_matrix.csv
experiments/17E_latent_metric_geometry/outputs_17E/final_decision.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/final_decision.json
experiments/17E_latent_metric_geometry/outputs_17E/final_report.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/final_report.md
experiments/17E_latent_metric_geometry/outputs_17E/ica_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/ica_summary.json
experiments/17E_latent_metric_geometry/outputs_17E/implementation_notes.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/implementation_notes.md
experiments/17E_latent_metric_geometry/outputs_17E/latent_axis_interpretation.md,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/latent_axis_interpretation.md
experiments/17E_latent_metric_geometry/outputs_17E/latent_components.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/latent_components.csv
experiments/17E_latent_metric_geometry/outputs_17E/partial_correlation_matrix.csv,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/partial_correlation_matrix.csv
experiments/17E_latent_metric_geometry/outputs_17E/pca_f1_summary.json,result,untracked,experiments_13_18,keep_reference,"generated evidence/result artifact; preserve important reports and manifests, raw bulk may be archived if reproducible",experiments/17E_latent_metric_geometry/outputs_17E/pca_f1_summary.json
